keeling.offset.d15Na,keeling.slope.d15Na,keeling.R2.d15Na,keeling.offset.d15Nb,keeling.slope.d15Nb,keeling.R2.d15Nb,keeling.offset.d18O,keeling.slope.d18O,keeling.R2.d18O
-416.052379098036,138255.913250581,0.254243333224321,-194.558683418972,59500.5572822773,0.15007059563515,-29.4859843431932,16149.1668639267,0.00091729055672968
484.306478380852,-146462.606091298,0.0505432951572764,-296.21772333921,91746.9059152317,0.0498879901602271,-1364.09687668117,440505.50441414,0.0573559743701308
326.329046184273,-100735.778556404,0.157929665131957,40.429360110839,-15351.3362794332,0.0194409305525327,28.4772495551453,-3073.37656697505,2.95383361213603e-05
2071.34816091958,-652147.126214401,0.50177901001739,154.955384619828,-52015.4428942171,0.013301661154597,-5019.41200555075,1592865.12222789,0.375541399581663
-2548.25852965133,812845.96608545,0.409060936253206,840.037272389429,-267606.192138188,0.118565079585523,574.334779253969,-170494.317427584,0.00296863409012653
49.3604015276486,-10289.0880494534,0.00553788442352171,-74.4097422597163,22390.854613944,0.0886727386434204,-213.363068811734,74083.3273659142,0.0286790502704183
583.468065750134,-178622.459659571,0.0827738362220229,-1084.34506146072,342417.924566589,0.375580600025416,143.453652124134,-40708.3457542155,0.000391498490011488
-516.24349382483,169588.344722584,0.293740457156076,-206.588340379947,63019.5196999012,0.0909477268079559,2349.10547154237,-726426.044890312,0.503035051781428
2009.8908414,-634719.535300086,0.442220590337151,430.101813400337,-136784.93408664,0.039512875550757,-8704.43948066636,2770184.88650177,0.756096035961244
260.277381617624,-76987.7874199366,0.20792681413721,179.04610390635,-60562.9148215788,0.258208458799307,-591.007002052699,194831.332232638,0.222924640850983
120.365125677261,-34720.0589333348,0.109211811871868,37.7843607722524,-14982.3653707371,0.0310165365107778,886.521534379387,-277283.415118116,0.701930773870356
32.87618159311,-961.631874059071,2.07131678550284e-06,50.3244465198168,-18175.5241950636,0.00350892553049814,1691.92869946674,-529333.465047334,0.283338062111736
-268.982175665815,91364.4055974501,0.230679995332733,267.778781971041,-86964.0584882568,0.38826100325186,-501.688527967529,163191.993252627,0.200008890874114
217.096134100938,-62518.6328576596,0.0121892901566719,66.308566246259,-22949.1508445174,0.00688194722732218,1069.42063504372,-333608.046763605,0.138726542719964
-640.693286261066,216058.387112428,0.532259042184499,192.764953037414,-65409.5447282611,0.139255027741909,-640.423485329855,214732.338842597,0.265240724900558
-248.121161070864,89445.6187695867,0.0324084714818094,436.474487064793,-139570.538405334,0.050682912509533,5193.60901977349,-1627789.03014198,0.648692441401443
1746.80192170735,-546710.247676234,0.412286493476501,134.767873024106,-44944.248190807,0.00660832094947361,577.590285772528,-179128.397531713,0.0154206024782921
-204.93134294475,72818.2034640756,0.169999237352032,54.1538898810576,-20580.6344802485,0.0564307713377694,-155.422237834745,57359.2219492031,0.0615190986492495
12.6970699926051,3605.61587775412,6.01751487480525e-05,192.142089560158,-61485.0770694885,0.0263849260636205,398.035633211159,-122962.587281873,0.0327613772419761
1053.7392494024,-329306.627920482,0.764190084760793,152.77130201142,-45789.9786617246,0.0913460330045323,434.772090663646,-130789.554379168,0.0720473060590391
-305.169895890612,106049.070578437,0.0543155778388362,295.840795906957,-95056.7695236657,0.0748846956733103,-2292.30997869316,738770.771813698,0.258580320456911
-352.805286132991,124019.845398924,0.220689057777677,-136.944597262146,40926.8768955489,0.106456322121754,-1318.52638758888,426771.02113743,0.260200369410164
-33.429653959325,17322.2264954849,0.0270227014679397,141.949615529892,-46377.7193938772,0.213015176693946,-1686.10710483362,546104.489850777,0.595701437406178
313.910414555719,-94962.9622705677,0.0665645807773026,-318.159756215464,101171.271274707,0.135792294366701,-1634.6278796481,518484.347723885,0.119321284360527
23.1154979993508,-3107.40932329709,0.000645770282281048,9.95911206062214,-3963.36099585796,0.00206072117837309,-720.348688697545,233630.8099453,0.250068589517002
231.483046967799,-68495.1693347625,0.0126391089937008,134.735232421005,-43997.1851595341,0.00985321184675103,-2820.12066796931,906072.000841922,0.122193621363844
34.691162822151,-4601.06798346837,0.00170626659102812,26.1360927995685,-10401.2435361884,0.0108506207710489,-595.894771185946,204724.252428498,0.244605964335871
550.11803347239,-166749.049903594,0.0796769672563835,374.149568144769,-122923.450913419,0.0526814860625812,-5413.17127038645,1728392.86293501,0.52405435225994
-1042.01819560484,339162.333362545,0.0753764365082127,-831.02872661114,260878.029964797,0.0896450495109333,-3093.64077964356,987314.111266922,0.0688373775946438
-228.039854534963,78422.1238732293,0.228755628947109,-185.10472558018,54837.4628155379,0.249539153718706,-1025.09577911189,342026.4261687,0.383548014555103
-109.777578643261,39970.258174504,0.00372702395150991,-118.47167678049,34102.0982897666,0.0084739752801419,-5188.25745060315,1662176.95327885,0.507520637179817
104.96221500241,-29956.7238616489,0.0114602149984451,-466.693384183368,145667.277886947,0.320580586825518,3876.46038488595,-1225366.82376827,0.738477388048241
144.388290454441,-40759.4134782056,0.0071727836501141,-988.179021992372,311213.000901513,0.460197985516874,-6429.67491192946,2062782.91746552,0.668749307686709
200.319695907042,-59267.2368031588,0.0759333403187935,-283.990026968433,88585.9945982584,0.275496346165766,-1632.65106348457,530456.163652835,0.62302839743126
-282.14046836356,94977.0796029081,0.426257216723603,-29.0867721261486,8091.88742586602,0.00584160554307532,673.939144786225,-208444.831656062,0.531136211586618
295.476341731102,-88946.0071982319,0.0769689906776676,-751.344620826377,240729.66606549,0.448387755949925,1651.37648659071,-513832.815192987,0.330992295748734
172.313046358845,-52938.0141104478,0.100056570516863,-372.372134256942,116096.709363003,0.491389985878592,-914.096579820715,293956.169788331,0.53619895258323
-120.45031462602,41368.5532437585,0.00653695988563459,-1261.75814633054,399106.020514252,0.577514033432203,-184.291545794862,65635.7971937556,0.00543035356933242
-325.308162432286,112165.195463435,0.512948570619312,262.981387159591,-89116.8694714883,0.555771378106321,-141.223954916827,55672.6256247679,0.0609645904833429
-359.120088466058,120523.346587881,0.0625180904513838,-137.196878664687,42572.3422746508,0.00689903406749931,6736.88316110332,-2126252.35328252,0.757181177268543
1140.92300195698,-357686.26518429,0.19583413566817,-363.730023383632,115179.546807518,0.0399074858080746,1581.00439487889,-493308.927046457,0.0811525773584437
-37.2496051547241,17363.5294426633,0.010506692045357,-190.801157087649,57947.3477260513,0.339348340073201,89.8984627361751,-18134.7349633863,0.00655961813812755
-1082.69819058567,349553.422275016,0.393441660297697,970.585315837613,-312602.874224878,0.414913608865608,1278.90742981344,-399736.546676578,0.149412307235554
660.030111280767,-209937.197895096,0.818958331189294,209.551213972717,-65259.060936082,0.16453110452853,2123.09584920615,-671567.729143956,0.819543901473216
654.161791294251,-203973.809647325,0.186957771597108,362.559663017839,-119146.380339242,0.132014873511556,125.515199488934,-16757.3713194744,0.000222424074301086
155.852099927841,-44911.7509266902,0.144716228197485,-85.7715144522486,26267.3104247073,0.101167572959896,465.797118612054,-149733.860028973,0.140989157269206
128.031474339972,-35392.3889620301,0.141694008942703,-74.0693547229465,20120.5240068206,0.0692931529554819,-368.20311597955,122545.023677035,0.206130974717138
